instrument_id,symbol,yfinance_symbol,resolved_symbol,rows,status
1002003,VGN.ASX,VAHL.AX,VGN.AX,5,RESCUED (applied)
1058732,DGT.ASX,DIR.AX,DGT.AX,5,RESCUED (applied)
3331,ALU.ASX,AL.AX_3331,,0,STILL_DEAD
3341,VUK.ASX,VMUP.AX,,0,STILL_DEAD
3369,Dormant1234,DORMAN,,0,STILL_DEAD
3370,VAS.ASX,VAS.AX,,0,STILL_DEAD
7015,NCM.ASX,NML.AX,,0,STILL_DEAD
7025,SHL.ASX,SHL.AX,,0,STILL_DEAD
7027,ALL.ASX,ALL.AX,,0,STILL_DEAD
7036,AKE.ASX,AL.AX_7036,,0,STILL_DEAD
7037,BSL.ASX,BSL.AX,,0,STILL_DEAD
7042,LNK.ASX,LAHL.AX,,0,STILL_DEAD
7043,DNL.ASX,DNL.AX,,0,STILL_DEAD
7064,AWC.ASX,AL.AX_7064,,0,STILL_DEAD
7077,AVZ.ASX,AML.AX,,0,STILL_DEAD
7086,TLS.ASX,TLS.AX,,0,STILL_DEAD
7087,IPO108.ASX,IPO108,,0,STILL_DEAD
7088,IPO109.ASX,IPO109,,0,STILL_DEAD
7089,IPO110.ASX,IPO110,,0,STILL_DEAD
7091,NSR.ASX,NSR.AX,,0,STILL_DEAD
7096,IVC.ASX,IL.AX_7096,,0,STILL_DEAD
7099,CSR.ASX,CL.AX_7099,,0,STILL_DEAD
7102,RRL.ASX,RRL.AX,,0,STILL_DEAD
7109,BLD.ASX,BL.AX_7109,,0,STILL_DEAD
7116,GOR.ASX,GRRL.AX,,0,STILL_DEAD
7118,SLR.ASX,SLRL.AX,,0,STILL_DEAD
7124,DEG.ASX,DGML.AX,,0,STILL_DEAD
7128,IFL.ASX,IFL.AX,,0,STILL_DEAD
7133,DHG.ASX,DHAL.AX,,0,STILL_DEAD
7134,UMG.ASX,UMGL.AX,,0,STILL_DEAD
7142,JLG.ASX,JLGL.AX,,0,STILL_DEAD
7148,BKL.ASX,BL.AX_7148,,0,STILL_DEAD
7155,BKW.ASX,BL.AX_7155,,0,STILL_DEAD
7157,ABP.ASX,APG.AX,,0,STILL_DEAD
7164,CGC.ASX,CGHL.AX,,0,STILL_DEAD
7206,FSS1,FSS.AX,,0,STILL_DEAD
10714,AZS.ASX,AML.AX_10714,,0,STILL_DEAD
10903,MRM.ASX,MOL.AX,,0,STILL_DEAD
10935,SGF.ASX,SFGL.AX,,0,STILL_DEAD
15689,Drm.15689,DS.AX,,0,STILL_DEAD
1000089,DYL.ASX,DYL.AX,,0,STILL_DEAD
1000206,SNL.ASX,SNL.AX,,0,STILL_DEAD
1000234,VAU,VML.AX_1000234,,0,STILL_DEAD
1000431,MAU.ASX,MRN.AX,,0,STILL_DEAD
1000445,OCL.ASX,OCL.AX,,0,STILL_DEAD
1000458,FML.ASX,FML.AX,,0,STILL_DEAD
1000529,EHL.ASX,EHL.AX,,0,STILL_DEAD
1000561,OBL.ASX,OBL.AX,,0,STILL_DEAD
1000630,SIG.AS,SHL.AX_1000630,,0,STILL_DEAD
1000825,EOL.ASX,EOL.AX,,0,STILL_DEAD
1000933,RUL.ASX,RHL.AX,,0,STILL_DEAD
1001300,KSL.ASX,KSL.AX,,0,STILL_DEAD
1001334,USL.ASX,USL.AX,,0,STILL_DEAD
1001344,DRO,DL.AX_1001344,,0,STILL_DEAD
1001556,RPL.ASX,RPL.AX,,0,STILL_DEAD
1001761,ASL.ASX,ASL.AX,,0,STILL_DEAD
1001783,VSL.ASX,VSL.AX,,0,STILL_DEAD
