instrument_id,symbol,yfinance_symbol,resolved_symbol,rows,status
3587,CARM.PA,CS.PA_3587,CARM.PA,5,RESCUED (applied)
3588,TKO.PA,TC.PA,TKO.PA,5,RESCUED (applied)
3589,PEUG.PA,PIS.PA,PEUG.PA,5,RESCUED (applied)
3590,ODET.PA,CDL.PA,ODET.PA,5,RESCUED (applied)
3593,JET2.L,JP.L,JET2.L,5,RESCUED (applied)
3599,CVSG.L,CGP.L,CVSG.L,5,RESCUED (applied)
3601,SQZ.L,SEP.L,SQZ.L,5,RESCUED (applied)
3602,GBG.L,GGP.L,GBG.L,5,RESCUED (applied)
3604,JSG.L,JSGP.L,JSG.L,5,RESCUED (applied)
3611,IPX.L,IAM.L,IPX.L,5,RESCUED (applied)
3625,RNWH.L,RHP.L,RNWH.L,5,RESCUED (applied)
3628,YOU.L,YP.L,YOU.L,5,RESCUED (applied)
3632,JDG.L,JSP.L,JDG.L,5,RESCUED (applied)
3636,CRW.L,CP.L,CRW.L,5,RESCUED (applied)
3655,HAG.DE,HA.DE_3655,HAG.DE,4,RESCUED (applied)
3657,VBK.DE,VVBA.DE,VBK.DE,3,RESCUED (applied)
3658,FTK.DE,FS.DE,FTK.DE,3,RESCUED (applied)
3660,HEN.DE,HA&.DE_3660,HEN.DE,3,RESCUED (applied)
3661,NA9.DE,NS.DE_3661,NA9.DE,4,RESCUED (applied)
3663,KCO.DE,K&CS.DE,KCO.DE,3,RESCUED (applied)
3664,8TRA.DE,TS.DE,8TRA.DE,4,RESCUED (applied)
3665,BFSA.DE,BS.DE,BFSA.DE,4,RESCUED (applied)
3667,PNE3.DE,PA.DE_3667,PNE3.DE,3,RESCUED (applied)
3668,ELG.DE,ESS.DE,ELG.DE,3,RESCUED (applied)
3669,DEZ.DE,DA.DE_3669,DEZ.DE,3,RESCUED (applied)
3670,HYQ.DE,HS.DE,HYQ.DE,3,RESCUED (applied)
3672,AG1.DE,AGS.DE,AG1.DE,4,RESCUED (applied)
3673,PFV.DE,PVTA.DE,PFV.DE,3,RESCUED (applied)
3674,STM.DE,SS.DE_3674,STM.DE,4,RESCUED (applied)
3675,DMP.DE,DHS.DE_3675,DMP.DE,4,RESCUED (applied)
3676,EKT.DE,EA.DE,EKT.DE,3,RESCUED (applied)
3677,GFT.DE,GTS.DE,GFT.DE,3,RESCUED (applied)
3679,FYB.DE,FA.DE_3679,FYB.DE,3,RESCUED (applied)
3680,HBH.DE,HHA.DE,HBH.DE,3,RESCUED (applied)
3681,ADV.DE,ANS.DE,ADV.DE,3,RESCUED (applied)
3682,VH2.DE,FVGS.DE,VH2.DE,4,RESCUED (applied)
3683,ST5.DE,SS.DE_3683,ST5.DE,3,RESCUED (applied)
3684,NB2.DE,NDA.DE,NB2.DE,4,RESCUED (applied)
3686,VIH1.DE,VVA.DE,VIH1.DE,3,RESCUED (applied)
3687,BVB.DE,BDG.DE,BVB.DE,3,RESCUED (applied)
3688,WAC.DE,WNS.DE,WAC.DE,3,RESCUED (applied)
3690,HABA.DE,HRA.DE,HABA.DE,3,RESCUED (applied)
3691,MBB.DE,MS.DE,MBB.DE,3,RESCUED (applied)
3692,JST.DE,JWS.DE,JST.DE,4,RESCUED (applied)
3693,HHFA.DE,HHU.DE,HHFA.DE,3,RESCUED (applied)
3694,FPE.DE,FS.DE_3694,FPE.DE,3,RESCUED (applied)
3695,SBS.DE,SS.DE_3695,SBS.DE,3,RESCUED (applied)
3696,LPK.DE,TRX-USD,LPK.DE,3,RESCUED (applied)
3697,BYW6.DE,BA.DE_3697,BYW6.DE,3,RESCUED (applied)
3698,MLP.DE,MS.DE_3698,MLP.DE,3,RESCUED (applied)
3699,YSN.DE,SSNA.DE,YSN.DE,3,RESCUED (applied)
3700,ADN1.DE,AS.DE_3700,ADN1.DE,3,RESCUED (applied)
3701,AOF.DE,ASA.DE,AOF.DE,3,RESCUED (applied)
3702,MUX.DE,MS&.DE,MUX.DE,3,RESCUED (applied)
3703,AB9.DE,AWA.DE,AB9.DE,4,RESCUED (applied)
3704,AAG.DE,AA.DE_3704,AAG.DE,4,RESCUED (applied)
3705,AAD.DE,AFA.DE,AAD.DE,3,RESCUED (applied)
3706,IOS.DE,IGS.DE,IOS.DE,4,RESCUED (applied)
3707,KWS.DE,KSS.DE,KWS.DE,3,RESCUED (applied)
3708,FDR.MC,FS.LS,FDR.MC,5,RESCUED (applied)
3709,ANE.MC,CAE.LS,ANE.MC,5,RESCUED (applied)
3711,CIE.MC,CAS.LS,CIE.MC,5,RESCUED (applied)
3712,VID.MC,VS.LS,VID.MC,5,RESCUED (applied)
3713,ROVI.MC,LFRS.LS,ROVI.MC,5,RESCUED (applied)
3714,EIDF.MC,EIY.LS,EIDF.MC,4,RESCUED (applied)
3715,FAE.MC,FFS.LS,FAE.MC,5,RESCUED (applied)
3716,CAF.MC,CYA.LS,CAF.MC,5,RESCUED (applied)
3717,LDA.MC,LDA.LS,LDA.MC,5,RESCUED (applied)
3718,GRE.MC,GRS.LS,GRE.MC,5,RESCUED (applied)
4218,AMP.MI,AMPLIF,AMP.MI,3,RESCUED (applied)
4220,BAMI.MI,BB.MI_4220,BAMI.MI,3,RESCUED (applied)
4221,BRE.MI,BREMBO,BRE.MI,3,RESCUED (applied)
4222,DIA.MI,DIASOR,DIA.MI,3,RESCUED (applied)
4223,FBK.MI,FINECO,FBK.MI,4,RESCUED (applied)
4224,IG.MI,ITALGA,IG.MI,4,RESCUED (applied)
4225,JUVE.MI,JFC.MI,JUVE.MI,3,RESCUED (applied)
4226,PIRC.MI,P&C.MI,PIRC.MI,4,RESCUED (applied)
4227,PST.MI,PI.MI,PST.MI,4,RESCUED (applied)
4228,REC.MI,RECORD,REC.MI,3,RESCUED (applied)
4230,UNI.MI,UNIPOL,UNI.MI,3,RESCUED (applied)
4548,URW.PA,UNIBAI,URW.PA,5,RESCUED (applied)
5000,ATO.PA,AG.PA_5000,ATO.PA,5,RESCUED (applied)
5002,SW.PA,SS.PA_5002,SW.PA,5,RESCUED (applied)
5003,STMPA.PA,TRX-USD,STMPA.PA,5,RESCUED (applied)
5007,AMUN.PA,AS.PA_5007,AMUN.PA,5,RESCUED (applied)
5008,BB.PA,SBS.PA,BB.PA,5,RESCUED (applied)
5009,BIM.PA,BIOMER,BIM.PA,5,RESCUED (applied)
5010,BOL.PA,BS.PA_5010,BOL.PA,5,RESCUED (applied)
5011,BVI.PA,BVS.PA,BVI.PA,5,RESCUED (applied)
5012,CO.PA,CGPS.PA,CO.PA,5,RESCUED (applied)
5014,AM.PA,DAS.PA,AM.PA,5,RESCUED (applied)
5015,FGR.PA,ES.PA_5015,FGR.PA,5,RESCUED (applied)
5016,ELIOR.PA,EGS.PA,ELIOR.PA,5,RESCUED (applied)
5017,ERF.PA,ESS.PA,ERF.PA,5,RESCUED (applied)
5018,ENX.PA,EN.PA,ENX.PA,5,RESCUED (applied)
5019,FNAC.PA,FDS.PA,FNAC.PA,5,RESCUED (applied)
5020,GNFT.PA,GENFIT,GNFT.PA,5,RESCUED (applied)
5021,GET.PA,GS.PA,GET.PA,5,RESCUED (applied)
5022,ADP.PA,GA.PA,ADP.PA,5,RESCUED (applied)
5025,IPN.PA,IS.PA_5025,IPN.PA,5,RESCUED (applied)
