id,ts,level,worker,message
94750,"2026-09-05 20:28:00",INFO,discord_embeds,"P14 Position Closed: CAR.AX $0.00 PnL=folgt"
94751,"2026-09-05 20:28:01",INFO,discord_embeds,"P14 Position Closed: CAR.AX $0.00 PnL=folgt"
94752,"2026-09-05 20:28:02",INFO,discord_embeds,"P14 Position Closed: CAR.AX $0.00 PnL=folgt"
94753,"2026-09-05 20:28:03",INFO,discord_embeds,"P14 Position Closed: CAR.AX $0.00 PnL=folgt"
94754,"2026-09-05 20:28:04",INFO,discord_embeds,"P14 Position Closed: CAR.AX $0.00 PnL=folgt"
94755,"2026-09-05 20:28:04",INFO,discord_embeds,"P14 Position Closed: CAR.AX $0.00 PnL=folgt"
94756,"2026-09-05 20:28:07",INFO,discord_embeds,"P14 Position Closed: CAR.AX $0.00 PnL=folgt"
94768,"2026-09-05 20:40:45",INFO,discord_embeds,"P14 Position Closed: CAR.AX $0.00 PnL=folgt"
94769,"2026-09-05 20:40:46",INFO,discord_embeds,"P14 Position Closed: CAR.AX $0.00 PnL=folgt"
94770,"2026-09-05 20:40:46",INFO,discord_embeds,"P14 Position Closed: CAR.AX $0.00 PnL=folgt"
94771,"2026-09-05 20:40:48",INFO,discord_embeds,"P14 Position Closed: CAR.AX $0.00 PnL=folgt"
94772,"2026-09-05 20:40:48",INFO,discord_embeds,"P14 Position Closed: CAR.AX $0.00 PnL=folgt"
94773,"2026-09-05 20:40:48",INFO,discord_embeds,"P14 Position Closed: CAR.AX $0.00 PnL=folgt"
94774,"2026-09-05 20:40:49",INFO,discord_embeds,"P14 Position Closed: CAR.AX $0.00 PnL=folgt"
94775,"2026-09-05 20:40:49",INFO,discord_embeds,"P14 Position Closed: CAR.AX $0.00 PnL=folgt"
94776,"2026-09-05 20:40:50",INFO,discord_embeds,"P14 Position Closed: CAR.AX $0.00 PnL=folgt"
94777,"2026-09-05 20:40:51",INFO,discord_embeds,"P14 Position Closed: CAR.AX $0.00 PnL=folgt"
94778,"2026-09-05 20:40:52",INFO,discord_embeds,"P14 Position Closed: CAR.AX $0.00 PnL=folgt"
94779,"2026-09-05 20:40:53",INFO,discord_embeds,"P14 Position Closed: CAR.AX $0.00 PnL=folgt"
94780,"2026-09-05 20:40:53",INFO,discord_embeds,"P14 Position Closed: CAR.AX $0.00 PnL=folgt"
94781,"2026-09-05 20:40:55",INFO,discord_embeds,"P14 Position Closed: CAR.AX $0.00 PnL=folgt"
94782,"2026-09-05 20:40:56",INFO,discord_embeds,"P14 Position Closed: CAR.AX $0.00 PnL=folgt"
94785,"2026-09-05 20:43:25",INFO,discord_embeds,"P14 Position Closed: CAR.AX $0.00 PnL=folgt"
94786,"2026-09-05 20:43:26",INFO,discord_embeds,"P14 Position Closed: CAR.AX $0.00 PnL=folgt"
94787,"2026-09-05 20:43:26",INFO,discord_embeds,"P14 Position Closed: CAR.AX $0.00 PnL=folgt"
94788,"2026-09-05 20:43:27",INFO,discord_embeds,"P14 Position Closed: CAR.AX $0.00 PnL=folgt"
94789,"2026-09-05 20:43:27",INFO,discord_embeds,"P14 Position Closed: CAR.AX $0.00 PnL=folgt"
94790,"2026-09-05 20:43:28",INFO,discord_embeds,"P14 Position Closed: CAR.AX $0.00 PnL=folgt"
94791,"2026-09-05 20:43:28",INFO,discord_embeds,"P14 Position Closed: CAR.AX $0.00 PnL=folgt"
94792,"2026-09-05 20:43:29",INFO,discord_embeds,"P14 Position Closed: CAR.AX $0.00 PnL=folgt"
94793,"2026-09-05 20:43:30",INFO,discord_embeds,"P14 Position Closed: CAR.AX $0.00 PnL=folgt"
94794,"2026-09-05 20:43:31",INFO,discord_embeds,"P14 Position Closed: CAR.AX $0.00 PnL=folgt"
94795,"2026-09-05 20:43:32",INFO,discord_embeds,"P14 Position Closed: CAR.AX $0.00 PnL=folgt"
94796,"2026-09-05 20:43:33",INFO,discord_embeds,"P14 Position Closed: CAR.AX $0.00 PnL=folgt"
94797,"2026-09-05 20:43:34",INFO,discord_embeds,"P14 Position Closed: CAR.AX $0.00 PnL=folgt"
94798,"2026-09-05 20:43:35",INFO,discord_embeds,"P14 Position Closed: CAR.AX $0.00 PnL=folgt"
94799,"2026-09-05 20:43:36",INFO,discord_embeds,"P14 Position Closed: CAR.AX $0.00 PnL=folgt"
103991,"2026-09-09 17:00:22",INFO,discord_embeds,"P14 Position Closed: CAR.AX $0.00 PnL=folgt"
103992,"2026-09-09 17:00:22",INFO,discord_embeds,"P14 Position Closed: CAR.AX $0.00 PnL=folgt"
103993,"2026-09-09 17:00:23",INFO,discord_embeds,"P14 Position Closed: CAR.AX $0.00 PnL=folgt"
103994,"2026-09-09 17:00:23",INFO,discord_embeds,"P14 Position Closed: CAR.AX $0.00 PnL=folgt"
103995,"2026-09-09 17:00:24",INFO,discord_embeds,"P14 Position Closed: CAR.AX $0.00 PnL=folgt"
103996,"2026-09-09 17:00:24",INFO,discord_embeds,"P14 Position Closed: CAR.AX $0.00 PnL=folgt"
103997,"2026-09-09 17:00:25",INFO,discord_embeds,"P14 Position Closed: CAR.AX $0.00 PnL=folgt"
103998,"2026-09-09 17:00:25",INFO,discord_embeds,"P14 Position Closed: CAR.AX $0.00 PnL=folgt"
103999,"2026-09-09 17:00:26",INFO,discord_embeds,"P14 Position Closed: CAR.AX $0.00 PnL=folgt"
104000,"2026-09-09 17:00:27",INFO,discord_embeds,"P14 Position Closed: CAR.AX $0.00 PnL=folgt"
104001,"2026-09-09 17:00:28",INFO,discord_embeds,"P14 Position Closed: CAR.AX $0.00 PnL=folgt"
104002,"2026-09-09 17:00:29",INFO,discord_embeds,"P14 Position Closed: CAR.AX $0.00 PnL=folgt"
104003,"2026-09-09 17:00:30",INFO,discord_embeds,"P14 Position Closed: CAR.AX $0.00 PnL=folgt"
104004,"2026-09-09 17:00:31",INFO,discord_embeds,"P14 Position Closed: CAR.AX $0.00 PnL=folgt"
